Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
57.422,58.667,59.898,61.080,62.189,63.205,64.117,64.916,65.598,66.163,66.609,66.939,67.152,67.249,67.230,67.097,66.847,66.481,65.997,65.395,64.676,63.840,62.895,61.848,60.713,59.512,58.273,57.032,55.834,54.728,53.766,53.000,52.474,52.217,52.248,52.564,53.145,53.956,54.952,56.083,57.294,58.538,59.772,60.961,62.078,63.105,64.027,64.838,65.533,66.110,66.569,66.910,67.135,67.244,67.238,67.116,66.879,66.524,66.053,65.463,64.755,63.932,62.998,61.961,60.834,59.639,58.402,57.160,55.955,54.836
74.808,74.808,74.808,74.808,74.808,74.808,74.808,74.808,74.808,74.808,74.807,74.807,74.807,74.807,74.806,74.806,74.805,74.805,74.804,74.804,74.803,74.803,74.802,74.802,74.801,74.800,74.799,74.799,74.798,74.797,74.796,74.795,74.794,74.793,74.792,74.791,74.790,74.789,74.787,74.786,74.785,74.784,74.782,74.781,74.780,74.778,74.777,74.775,74.774,74.772,74.771,74.769,74.767,74.766,74.764,74.762,74.760,74.759,74.757,74.755,74.753,74.751,74.749,74.747,74.745,74.743,74.741,74.739,74.736,74.734
44.218,44.414,44.643,44.903,45.194,45.513,45.858,46.227,46.618,47.027,47.454,47.895,48.348,48.810,49.280,49.754,50.232,50.710,51.187,51.660,52.129,52.592,53.046,53.491,53.926,54.349,54.759,55.155,55.537,55.904,56.256,56.591,56.909,57.210,57.494,57.760,58.008,58.239,58.451,58.644,58.819,58.976,59.114,59.233,59.334,59.416,59.480,59.524,59.551,59.558,59.547,59.517,59.468,59.401,59.315,59.210,59.087,58.945,58.784,58.605,58.408,58.192,57.958,57.706,57.436,57.148,56.844,56.522,56.183,55.829
62.706,62.490,62.269,62.045,61.816,61.585,61.351,61.116,60.880,60.644,60.409,60.174,59.943,59.714,59.489,59.270,59.056,58.849,58.649,58.458,58.277,58.106,57.946,57.798,57.663,57.541,57.433,57.339,57.261,57.199,57.152,57.121,57.107,57.109,57.128,57.162,57.213,57.280,57.362,57.459,57.570,57.696,57.834,57.985,58.148,58.322,58.506,58.699,58.900,59.109,59.325,59.546,59.772,60.001,60.234,60.468,60.704,60.940,61.176,61.411,61.644,61.874,62.102,62.326,62.545,62.760,62.970,63.174,63.372,63.563
56.927,57.112,57.336,57.595,57.882,58.190,58.514,58.845,59.178,59.506,59.824,60.126,60.408,60.666,60.895,61.094,61.260,61.390,61.483,61.538,61.555,61.533,61.473,61.375,61.240,61.070,60.867,60.633,60.372,60.087,59.783,59.463,59.134,58.801,58.471,58.149,57.843,57.560,57.305,57.085,56.905,56.771,56.684,56.648,56.663,56.729,56.845,57.007,57.211,57.452,57.725,58.022,58.338,58.666,58.999,59.330,59.654,59.966,60.259,60.530,60.776,60.991,61.175,61.324,61.437,61.513,61.551,61.550,61.510,61.432
34.049,34.095,34.137,34.174,34.206,34.234,34.258,34.277,34.291,34.300,34.305,34.306,34.301,34.292,34.279,34.260,34.237,34.210,34.178,34.141,34.101,34.055,34.006,33.952,33.894,33.832,33.766,33.696,33.622,33.545,33.464,33.380,33.293,33.202,33.108,33.011,32.912,32.810,32.706,32.599,32.491,32.380,32.268,32.155,32.040,31.924,31.807,31.689,31.571,31.452,31.333,31.215,31.097,30.979,30.862,30.746,30.631,30.518,30.406,30.296,30.188,30.082,29.978,29.878,29.780,29.685,29.593,29.504,29.419,29.338
80.907,81.137,81.344,81.525,81.679,81.802,81.894,81.955,81.984,81.982,81.947,81.880,81.782,81.653,81.495,81.308,81.097,80.863,80.612,80.349,80.082,79.821,79.574,79.353,79.168,79.030,78.945,78.920,78.955,79.049,79.195,79.387,79.613,79.863,80.126,80.392,80.654,80.902,81.133,81.341,81.523,81.676,81.800,81.893,81.955,81.984,81.982,81.948,81.881,81.784,81.656,81.498,81.312,81.101,80.867,80.616,80.354,80.087,79.825,79.578,79.356,79.171,79.032,78.946,78.920,78.954,79.047,79.192,79.383,79.609
-71.227,-71.355,-71.480,-71.602,-71.721,-71.836,-71.948,-72.056,-72.161,-72.263,-72.361,-72.456,-72.547,-72.634,-72.718,-72.799,-72.875,-72.948,-73.018,-73.084,-73.146,-73.205,-73.260,-73.311,-73.359,-73.403,-73.443,-73.480,-73.513,-73.543,-73.569,-73.591,-73.610,-73.625,-73.636,-73.644,-73.648,-73.648,-73.645,-73.639,-73.628,-73.614,-73.597,-73.575,-73.550,-73.522,-73.490,-73.454,-73.414,-73.371,-73.325,-73.274,-73.220,-73.163,-73.101,-73.036,-72.968,-72.896,-72.820,-72.741,-72.658,-72.571,-72.481,-72.387,-72.290,-72.190,-72.086,-71.978,-71.867,-71.753
-46.755,-46.812,-46.869,-46.926,-46.983,-47.040,-47.097,-47.155,-47.212,-47.270,-47.328,-47.385,-47.443,-47.501,-47.559,-47.616,-47.674,-47.732,-47.790,-47.848,-47.905,-47.963,-48.021,-48.078,-48.136,-48.194,-48.251,-48.309,-48.366,-48.423,-48.481,-48.538,-48.595,-48.652,-48.708,-48.765,-48.822,-48.878,-48.934,-48.990,-49.046,-49.102,-49.158,-49.213,-49.269,-49.324,-49.379,-49.433,-49.488,-49.542,-49.596,-49.650,-49.704,-49.757,-49.811,-49.863,-49.916,-49.969,-50.021,-50.073,-50.125,-50.176,-50.227,-50.278,-50.329,-50.379,-50.429,-50.479,-50.528,-50.577
-62.618,-62.532,-62.442,-62.351,-62.260,-62.171,-62.085,-62.004,-61.929,-61.862,-61.804,-61.757,-61.721,-61.697,-61.685,-61.686,-61.700,-61.727,-61.765,-61.814,-61.874,-61.942,-62.018,-62.101,-62.187,-62.277,-62.368,-62.459,-62.548,-62.633,-62.714,-62.788,-62.854,-62.912,-62.961,-62.999,-63.026,-63.041,-63.046,-63.038,-63.019,-62.989,-62.947,-62.896,-62.836,-62.767,-62.691,-62.609,-62.522,-62.433,-62.342,-62.251,-62.162,-62.076,-61.995,-61.921,-61.855,-61.799,-61.752,-61.718,-61.695,-61.685,-61.687,-61.702,-61.730,-61.770,-61.820,-61.881,-61.950,-62.027
28.431,28.418,28.407,28.398,28.391,28.385,28.382,28.380,28.380,28.382,28.386,28.392,28.399,28.408,28.420,28.433,28.448,28.464,28.483,28.503,28.525,28.549,28.575,28.603,28.632,28.663,28.696,28.731,28.767,28.805,28.845,28.886,28.929,28.974,29.021,29.069,29.119,29.170,29.223,29.278,29.334,29.392,29.451,29.512,29.574,29.638,29.703,29.770,29.838,29.907,29.978,30.050,30.124,30.199,30.275,30.352,30.431,30.511,30.592,30.674,30.757,30.842,30.927,31.014,31.101,31.190,31.280,31.370,31.462,31.554
71.108,71.093,71.077,71.062,71.046,71.030,71.015,70.999,70.983,70.967,70.951,70.935,70.919,70.904,70.888,70.872,70.856,70.840,70.824,70.808,70.793,70.777,70.761,70.746,70.730,70.715,70.700,70.684,70.669,70.654,70.639,70.624,70.610,70.595,70.581,70.566,70.552,70.538,70.525,70.511,70.497,70.484,70.471,70.458,70.445,70.433,70.420,70.408,70.396,70.385,70.373,70.362,70.351,70.340,70.330,70.319,70.309,70.300,70.290,70.281,70.272,70.264,70.255,70.247,70.239,70.232,70.225,70.218,70.211,70.205
-13.419,-14.321,-15.173,-15.955,-16.645,-17.227,-17.687,-18.015,-18.202,-18.246,-18.144,-17.899,-17.517,-17.006,-16.378,-15.649,-14.836,-13.961,-13.046,-12.117,-11.198,-10.317,-9.497,-8.764,-8.138,-7.637,-7.277,-7.068,-7.016,-7.122,-7.384,-7.793,-8.338,-9.003,-9.768,-10.612,-11.509,-12.434,-13.362,-14.266,-15.122,-15.908,-16.605,-17.194,-17.662,-17.998,-18.195,-18.247,-18.154,-17.918,-17.544,-17.041,-16.420,-15.697,-14.889,-14.017,-13.104,-12.175,-11.255,-10.370,-9.546,-8.806,-8.173,-7.664,-7.295,-7.076,-7.014,-7.111,-7.363,-7.763
-5.297,-6.210,-7.121,-8.020,-8.895,-9.737,-10.535,-11.281,-11.966,-12.584,-13.127,-13.590,-13.969,-14.261,-14.461,-14.569,-14.584,-14.504,-14.332,-14.068,-13.716,-13.278,-12.759,-12.163,-11.498,-10.770,-9.987,-9.158,-8.292,-7.399,-6.491,-5.577,-4.670,-3.780,-2.918,-2.096,-1.323,-0.608,0.039,0.611,1.101,1.503,1.813,2.027,2.143,2.159,2.075,1.893,1.613,1.240,0.777,0.231,-0.393,-1.087,-1.842,-2.650,-3.500,-4.382,-5.285,-6.198,-7.109,-8.008,-8.884,-9.726,-10.525,-11.272,-11.958,-12.576,-13.120,-13.585
24.139,23.750,23.350,22.942,22.523,22.096,21.661,21.217,20.765,20.306,19.841,19.369,18.891,18.408,17.920,17.428,16.932,16.434,15.932,15.430,14.926,14.421,13.917,13.414,12.912,12.412,11.915,11.422,10.932,10.448,9.969,9.497,9.031,8.573,8.123,7.682,7.250,6.828,6.416,6.016,5.627,5.250,4.886,4.535,4.198,3.875,3.566,3.272,2.993,2.730,2.483,2.252,2.037,1.839,1.658,1.494,1.348,1.219,1.108,1.014,0.939,0.881,0.842,0.821,0.818,0.833,0.866,0.918,0.987,1.074
-47.831,-48.655,-49.422,-50.132,-50.783,-51.376,-51.910,-52.385,-52.801,-53.159,-53.459,-53.701,-53.885,-54.012,-54.082,-54.095,-54.051,-53.950,-53.792,-53.576,-53.303,-52.971,-52.582,-52.133,-51.626,-51.060,-50.435,-49.752,-49.011,-48.213,-47.359,-46.453,-45.496,-44.492,-43.447,-42.365,-41.253,-40.118,-38.969,-37.817,-36.670,-35.541,-34.442,-33.383,-32.379,-31.441,-30.581,-29.810,-29.139,-28.575,-28.127,-27.801,-27.601,-27.531,-27.590,-27.779,-28.095,-28.533,-29.087,-29.750,-30.513,-31.366,-32.298,-33.297,-34.351,-35.448,-36.575,-37.720,-38.873,-40.022
6.306,6.520,6.746,6.984,7.234,7.497,7.771,8.057,8.355,8.663,8.983,9.313,9.653,10.004,10.364,10.734,11.114,11.502,11.899,12.304,12.717,13.137,13.565,14.000,14.441,14.888,15.341,15.799,16.262,16.729,17.201,17.676,18.155,18.637,19.121,19.607,20.095,20.584,21.075,21.565,22.056,22.547,23.037,23.526,24.014,24.500,24.984,25.466,25.945,26.421,26.894,27.363,27.828,28.290,28.747,29.199,29.647,30.089,30.526,30.958,31.384,31.804,32.219,32.627,33.028,33.424,33.812,34.194,34.569,34.937
88.688,88.690,88.691,88.692,88.694,88.695,88.696,88.697,88.697,88.698,88.699,88.699,88.699,88.699,88.699,88.699,88.698,88.698,88.697,88.696,88.695,88.694,88.693,88.691,88.690,88.688,88.686,88.685,88.683,88.681,88.679,88.676,88.674,88.672,88.670,88.667,88.665,88.662,88.660,88.657,88.655,88.653,88.650,88.648,88.645,88.643,88.641,88.639,88.637,88.635,88.633,88.631,88.630,88.628,88.627,88.625,88.624,88.623,88.623,88.622,88.621,88.621,88.621,88.621,88.621,88.621,88.622,88.623,88.623,88.624
8.303,8.171,8.198,8.384,8.722,9.203,9.814,10.535,11.347,12.225,13.146,14.082,15.008,15.900,16.734,17.490,18.148,18.693,19.112,19.397,19.541,19.541,19.396,19.111,18.691,18.145,17.487,16.732,15.897,15.005,14.078,13.142,12.222,11.344,10.532,9.811,9.201,8.720,8.383,8.198,8.171,8.303,8.591,9.026,9.594,10.280,11.064,11.923,12.832,13.766,14.698,15.605,16.461,17.245,17.937,18.522,18.985,19.316,19.508,19.557,19.461,19.223,18.847,18.343,17.721,16.996,16.186,15.311,14.394,13.458
43.946,43.799,43.654,43.513,43.375,43.242,43.112,42.988,42.868,42.753,42.643,42.540,42.442,42.350,42.264,42.185,42.112,42.047,41.988,41.937,41.893,41.856,41.826,41.805,41.790,41.784,41.785,41.794,41.810,41.834,41.865,41.904,41.950,42.004,42.064,42.132,42.206,42.287,42.374,42.468,42.568,42.673,42.784,42.900,43.021,43.147,43.278,43.413,43.551,43.693,43.839,43.987,44.139,44.292,44.448,44.605,44.764,44.924,45.085,45.247,45.408,45.570,45.732,45.892,46.052,46.211,46.369,46.524,46.678,46.830
19.383,19.899,20.357,20.755,21.090,21.363,21.571,21.713,21.791,21.802,21.747,21.627,21.441,21.191,20.877,20.500,20.063,19.566,19.013,18.406,17.748,17.041,16.291,15.500,14.675,13.818,12.937,12.036,11.122,10.201,9.278,8.361,7.457,6.571,5.709,4.880,4.087,3.337,2.635,1.987,1.396,0.866,0.402,0.006,-0.319,-0.572,-0.749,-0.851,-0.877,-0.826,-0.699,-0.496,-0.220,0.129,0.548,1.034,1.585,2.195,2.862,3.580,4.345,5.150,5.991,6.861,7.754,8.664,9.583,10.506,11.426,12.336
13.584,13.050,12.671,12.460,12.425,12.567,12.881,13.356,13.975,14.717,15.556,16.463,17.408,18.360,19.290,20.168,20.968,21.669,22.250,22.697,22.998,23.146,23.137,22.971,22.653,22.189,21.593,20.880,20.070,19.184,18.251,17.297,16.355,15.454,14.625,13.896,13.293,12.836,12.541,12.420,12.475,12.706,13.104,13.655,14.340,15.134,16.012,16.942,17.895,18.839,19.746,20.588,21.340,21.981,22.496,22.870,23.093,23.161,23.072,22.827,22.434,21.901,21.243,20.477,19.625,18.712,17.765,16.813,15.888,15.020
1.507,1.061,0.579,0.067,-0.472,-1.033,-1.613,-2.207,-2.809,-3.416,-4.023,-4.625,-5.217,-5.794,-6.354,-6.890,-7.399,-7.878,-8.323,-8.731,-9.099,-9.424,-9.704,-9.937,-10.122,-10.257,-10.342,-10.376,-10.359,-10.290,-10.171,-10.001,-9.783,-9.518,-9.207,-8.853,-8.457,-8.024,-7.555,-7.055,-6.527,-5.975,-5.402,-4.814,-4.215,-3.610,-3.002,-2.398,-1.801,-1.216,-0.648,-0.102,0.419,0.911,1.369,1.790,2.172,2.511,2.804,3.050,3.246,3.392,3.486,3.528,3.516,3.452,3.336,3.169,2.951,2.684
55.478,56.263,56.980,57.629,58.210,58.725,59.174,59.559,59.880,60.138,60.334,60.468,60.542,60.555,60.507,60.398,60.227,59.995,59.701,59.343,58.921,58.433,57.880,57.259,56.571,55.814,54.990,54.098,53.140,52.119,51.037,49.899,48.713,47.486,46.228,44.950,43.668,42.395,41.150,39.950,38.814,37.761,36.810,35.977,35.279,34.729,34.337,34.113,34.059,34.178,34.466,34.919,35.527,36.277,37.157,38.149,39.236,40.398,41.617,42.875,44.153,45.435,46.707,47.955,49.168,50.336,51.453,52.513,53.511,54.444
-81.328,-81.296,-81.267,-81.239,-81.212,-81.188,-81.166,-81.147,-81.129,-81.114,-81.102,-81.092,-81.084,-81.079,-81.077,-81.078,-81.081,-81.087,-81.095,-81.106,-81.120,-81.136,-81.154,-81.175,-81.198,-81.223,-81.249,-81.278,-81.309,-81.341,-81.374,-81.409,-81.445,-81.482,-81.520,-81.559,-81.598,-81.638,-81.678,-81.718,-81.758,-81.798,-81.838,-81.877,-81.916,-81.955,-81.992,-82.029,-82.065,-82.100,-82.134,-82.167,-82.199,-82.229,-82.258,-82.286,-82.312,-82.336,-82.359,-82.380,-82.400,-82.417,-82.434,-82.448,-82.460,-82.471,-82.480,-82.487,-82.492,-82.495
-43.352,-42.190,-41.218,-40.482,-40.022,-39.862,-40.009,-40.457,-41.181,-42.144,-43.299,-44.593,-45.971,-47.381,-48.776,-50.115,-51.367,-52.506,-53.515,-54.381,-55.097,-55.656,-56.057,-56.297,-56.377,-56.295,-56.053,-55.650,-55.089,-54.372,-53.504,-52.493,-51.352,-50.099,-48.759,-47.364,-45.954,-44.577,-43.284,-42.131,-41.170,-40.449,-40.005,-39.862,-40.026,-40.490,-41.228,-42.203,-43.368,-44.668,-46.049,-47.459,-48.851,-50.187,-51.433,-52.565,-53.567,-54.425,-55.132,-55.682,-56.074,-56.306,-56.376,-56.286,-56.035,-55.623,-55.053,-54.328,-53.451,-52.433
-41.241,-41.186,-41.107,-41.002,-40.873,-40.721,-40.545,-40.347,-40.127,-39.887,-39.628,-39.351,-39.058,-38.750,-38.429,-38.096,-37.754,-37.405,-37.051,-36.694,-36.336,-35.981,-35.630,-35.286,-34.951,-34.629,-34.321,-34.030,-33.758,-33.508,-33.281,-33.080,-32.905,-32.759,-32.643,-32.558,-32.504,-32.482,-32.493,-32.535,-32.609,-32.715,-32.850,-33.014,-33.206,-33.424,-33.667,-33.931,-34.215,-34.518,-34.835,-35.166,-35.506,-35.855,-36.209,-36.567,-36.924,-37.280,-37.631,-37.976,-38.312,-38.637,-38.950,-39.249,-39.532,-39.798,-40.044,-40.271,-40.477,-40.661
-75.700,-75.499,-75.317,-75.158,-75.028,-74.929,-74.864,-74.836,-74.844,-74.889,-74.969,-75.083,-75.226,-75.395,-75.587,-75.795,-76.016,-76.245,-76.478,-76.710,-76.937,-77.158,-77.368,-77.565,-77.748,-77.914,-78.063,-78.193,-78.304,-78.394,-78.464,-78.512,-78.540,-78.546,-78.531,-78.495,-78.437,-78.359,-78.260,-78.141,-78.003,-77.847,-77.673,-77.484,-77.281,-77.066,-76.842,-76.612,-76.380,-76.148,-75.922,-75.706,-75.504,-75.321,-75.162,-75.031,-74.931,-74.866,-74.836,-74.843,-74.887,-74.967,-75.079,-75.222,-75.391,-75.581,-75.789,-76.010,-76.239,-76.471
-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.924,-68.923,-68.923,-68.923,-68.923,-68.923,-68.923,-68.923,-68.923
51.812,51.153,50.456,49.720,48.945,48.132,47.281,46.394,45.471,44.514,43.525,42.508,41.463,40.396,39.310,38.210,37.100,35.985,34.873,33.768,32.677,31.608,30.567,29.561,28.597,27.682,26.822,26.024,25.293,24.636,24.056,23.559,23.147,22.825,22.594,22.456,22.413,22.464,22.609,22.847,23.176,23.594,24.098,24.684,25.347,26.083,26.886,27.750,28.670,29.637,30.646,31.690,32.761,33.853,34.959,36.072,37.186,38.295,39.395,40.480,41.545,42.587,43.603,44.589,45.543,46.464,47.348,48.196,49.006,49.778
58.171,58.155,58.138,58.122,58.104,58.087,58.069,58.051,58.032,58.013,57.994,57.975,57.955,57.935,57.914,57.894,57.873,57.852,57.830,57.809,57.787,57.765,57.743,57.720,57.698,57.675,57.652,57.629,57.606,57.583,57.559,57.536,57.512,57.489,57.465,57.441,57.417,57.393,57.369,57.345,57.322,57.298,57.274,57.250,57.226,57.202,57.179,57.155,57.132,57.108,57.085,57.062,57.039,57.016,56.994,56.971,56.949,56.927,56.905,56.883,56.862,56.841,56.820,56.800,56.779,56.759,56.739,56.720,56.701,56.682
22.043,21.333,20.525,19.643,18.711,17.758,16.812,15.905,15.066,14.323,13.701,13.221,12.900,12.749,12.773,12.971,13.337,13.858,14.515,15.287,16.148,17.068,18.019,18.969,19.890,20.755,21.538,22.218,22.778,23.204,23.484,23.613,23.586,23.406,23.075,22.603,22.000,21.283,20.469,19.583,18.649,17.695,16.751,15.848,15.014,14.278,13.665,13.195,12.885,12.745,12.781,12.990,13.367,13.897,14.563,15.342,16.207,17.130,18.082,19.031,19.949,20.809,21.586,22.259,22.811,23.227,23.497,23.616,23.579,23.389
58.678,58.644,58.620,58.606,58.602,58.608,58.625,58.651,58.688,58.734,58.790,58.855,58.930,59.014,59.107,59.209,59.318,59.436,59.561,59.694,59.833,59.979,60.132,60.289,60.453,60.621,60.793,60.970,61.150,61.334,61.520,61.709,61.900,62.093,62.286,62.481,62.676,62.872,63.067,63.262,63.456,63.649,63.841,64.031,64.219,64.405,64.589,64.770,64.948,65.124,65.296,65.465,65.631,65.793,65.951,66.105,66.256,66.402,66.544,66.682,66.816,66.945,67.070,67.190,67.306,67.417,67.523,67.625,67.722,67.814
-52.641,-54.145,-55.640,-57.105,-58.524,-59.886,-61.180,-62.402,-63.548,-64.617,-65.608,-66.525,-67.367,-68.139,-68.844,-69.484,-70.063,-70.583,-71.049,-71.462,-71.825,-72.141,-72.411,-72.637,-72.821,-72.963,-73.065,-73.128,-73.152,-73.136,-73.081,-72.987,-72.853,-72.678,-72.460,-72.199,-71.893,-71.539,-71.136,-70.682,-70.172,-69.606,-68.978,-68.287,-67.529,-66.701,-65.799,-64.823,-63.770,-62.640,-61.433,-60.153,-58.804,-57.396,-55.938,-54.448,-52.944,-51.450,-49.992,-48.600,-47.305,-46.140,-45.135,-44.319,-43.716,-43.343,-43.212,-43.326,-43.684,-44.272
44.908,44.386,44.115,44.106,44.360,44.865,45.603,46.544,47.654,48.896,50.229,51.616,53.022,54.416,55.772,57.071,58.296,59.437,60.487,61.441,62.298,63.057,63.720,64.287,64.760,65.143,65.435,65.639,65.757,65.788,65.732,65.590,65.361,65.044,64.636,64.136,63.542,62.852,62.065,61.181,60.199,59.123,57.957,56.710,55.393,54.024,52.624,51.220,49.844,48.533,47.325,46.259,45.372,44.698,44.262,44.082,44.165,44.509,45.098,45.911,46.915,48.076,49.354,50.710,52.108,53.513,54.896,56.234,57.509,58.705
36.282,37.311,38.277,39.166,39.965,40.666,41.262,41.747,42.117,42.369,42.501,42.512,42.402,42.172,41.824,41.361,40.785,40.103,39.321,38.448,37.495,36.476,35.406,34.304,33.190,32.086,31.016,30.005,29.076,28.253,27.558,27.008,26.619,26.401,26.360,26.497,26.808,27.285,27.916,28.682,29.565,30.541,31.587,32.678,33.790,34.901,35.988,37.033,38.018,38.929,39.754,40.483,41.109,41.625,42.026,42.311,42.476,42.521,42.444,42.248,41.932,41.500,40.955,40.301,39.546,38.697,37.766,36.764,35.706,34.611
-57.490,-59.293,-61.120,-62.899,-64.580,-66.130,-67.531,-68.777,-69.868,-70.809,-71.609,-72.276,-72.817,-73.240,-73.552,-73.756,-73.856,-73.854,-73.749,-73.540,-73.224,-72.796,-72.249,-71.577,-70.771,-69.823,-68.726,-67.473,-66.066,-64.510,-62.823,-61.041,-59.213,-57.413,-55.731,-54.269,-53.130,-52.403,-52.149,-52.389,-53.103,-54.231,-55.685,-57.362,-59.160,-60.988,-62.773,-64.463,-66.023,-67.435,-68.692,-69.794,-70.746,-71.556,-72.232,-72.782,-73.213,-73.533,-73.745,-73.852,-73.857,-73.760,-73.559,-73.251,-72.831,-72.293,-71.630,-70.834,-69.897,-68.810
73.604,73.345,73.084,72.821,72.557,72.294,72.032,71.774,71.519,71.271,71.031,70.799,70.579,70.371,70.177,69.998,69.837,69.695,69.572,69.470,69.391,69.333,69.300,69.289,69.303,69.340,69.400,69.482,69.587,69.712,69.857,70.020,70.201,70.397,70.606,70.829,71.061,71.303,71.552,71.807,72.066,72.328,72.592,72.855,73.118,73.379,73.637,73.891,74.140,74.384,74.622,74.854,75.079,75.296,75.505,75.707,75.901,76.086,76.263,76.431,76.590,76.741,76.883,77.017,77.142,77.258,77.366,77.465,77.555,77.637
-67.889,-69.127,-70.282,-71.348,-72.322,-73.207,-74.004,-74.719,-75.356,-75.921,-76.417,-76.850,-77.224,-77.542,-77.809,-78.026,-78.196,-78.321,-78.402,-78.440,-78.436,-78.389,-78.299,-78.164,-77.984,-77.757,-77.480,-77.150,-76.765,-76.319,-75.809,-75.230,-74.577,-73.845,-73.029,-72.126,-71.133,-70.048,-68.876,-67.621,-66.297,-64.924,-63.530,-62.152,-60.835,-59.631,-58.593,-57.776,-57.222,-56.966,-57.021,-57.386,-58.038,-58.939,-60.042,-61.293,-62.637,-64.026,-65.416,-66.774,-68.075,-69.302,-70.444,-71.496,-72.457,-73.329,-74.114,-74.817,-75.443,-75.997
48.381,48.425,48.512,48.643,48.817,49.031,49.285,49.576,49.903,50.263,50.655,51.074,51.520,51.989,52.478,52.985,53.506,54.040,54.583,55.134,55.689,56.246,56.803,57.359,57.911,58.458,58.998,59.530,60.053,60.565,61.065,61.554,62.029,62.491,62.939,63.373,63.792,64.196,64.585,64.960,65.319,65.663,65.992,66.306,66.605,66.889,67.159,67.414,67.656,67.883,68.096,68.295,68.481,68.654,68.813,68.959,69.092,69.213,69.321,69.416,69.499,69.570,69.629,69.675,69.709,69.731,69.741,69.740,69.726,69.700
-30.335,-30.219,-29.963,-29.573,-29.053,-28.415,-27.671,-26.835,-25.927,-24.966,-23.978,-22.986,-22.018,-21.101,-20.260,-19.522,-18.908,-18.436,-18.122,-17.976,-18.001,-18.197,-18.559,-19.074,-19.727,-20.498,-21.363,-22.298,-23.276,-24.269,-25.252,-26.199,-27.089,-27.899,-28.614,-29.218,-29.701,-30.053,-30.267,-30.342,-30.274,-30.065,-29.719,-29.242,-28.643,-27.933,-27.126,-26.240,-25.295,-24.313,-23.319,-22.340,-21.403,-20.534,-19.758,-19.100,-18.578,-18.210,-18.006,-17.973,-18.112,-18.419,-18.884,-19.492,-20.226,-21.062,-21.977,-22.943,-23.934,-24.923
82.906,82.885,82.865,82.845,82.826,82.807,82.790,82.773,82.758,82.743,82.729,82.717,82.706,82.696,82.687,82.679,82.673,82.668,82.664,82.661,82.660,82.661,82.662,82.665,82.670,82.675,82.682,82.690,82.700,82.710,82.722,82.735,82.749,82.764,82.780,82.797,82.815,82.834,82.853,82.873,82.894,82.915,82.937,82.959,82.982,83.005,83.028,83.051,83.075,83.098,83.122,83.145,83.168,83.191,83.214,83.237,83.259,83.281,83.302,83.323,83.343,83.363,83.382,83.401,83.418,83.435,83.452,83.467,83.482,83.495
-17.534,-17.386,-17.377,-17.508,-17.774,-18.172,-18.694,-19.329,-20.066,-20.890,-21.786,-22.738,-23.729,-24.742,-25.760,-26.767,-27.748,-28.689,-29.577,-30.401,-31.153,-31.823,-32.404,-32.893,-33.283,-33.572,-33.757,-33.838,-33.813,-33.682,-33.447,-33.110,-32.673,-32.139,-31.515,-30.805,-30.018,-29.162,-28.247,-27.286,-26.291,-25.277,-24.259,-23.255,-22.280,-21.352,-20.488,-19.704,-19.014,-18.431,-17.967,-17.631,-17.428,-17.364,-17.439,-17.652,-17.999,-18.473,-19.064,-19.762,-20.553,-21.423,-22.355,-23.332,-24.338,-25.356,-26.369,-27.362,-28.321,-29.231
-49.380,-50.629,-51.837,-52.997,-54.103,-55.150,-56.137,-57.060,-57.919,-58.714,-59.445,-60.113,-60.719,-61.265,-61.751,-62.178,-62.549,-62.865,-63.125,-63.333,-63.487,-63.589,-63.639,-63.638,-63.585,-63.480,-63.323,-63.113,-62.849,-62.531,-62.157,-61.726,-61.237,-60.688,-60.079,-59.407,-58.673,-57.874,-57.012,-56.085,-55.096,-54.045,-52.936,-51.774,-50.563,-49.312,-48.030,-46.728,-45.420,-44.120,-42.845,-41.612,-40.441,-39.350,-38.358,-37.482,-36.739,-36.142,-35.703,-35.431,-35.331,-35.405,-35.651,-36.065,-36.639,-37.361,-38.218,-39.194,-40.271,-41.431
